0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
366192,,9325,,312224,,8717,,279912,,7831,,32312,,3546,,24198,,2834,,3131,,912,,1917,,749,,2600,,1354,,466,,317,,3509,,1248,,3120,,1203,,38,,66,,312,,312,,0,,216,,39,,64,,436,,416,,740,,555,,1637,,862,,7986,,1482,,3134,,976,,36526,,3448,,5001600US0648,"Congressional District 48 (116th Congress), California"
325759,,6958,,302374,,7037,,268019,,7386,,34355,,3720,,26218,,3524,,4958,,1503,,2048,,868,,577,,371,,554,,381,,3949,,1260,,1696,,751,,483,,427,,1606,,842,,164,,227,,0,,216,,303,,288,,455,,226,,323,,240,,3981,,1373,,1125,,596,,13249,,2095,,5001600US0610,"Congressional District 10 (116th Congress), California"
365213,,9554,,249951,,9016,,214857,,8084,,35094,,3155,,28832,,3333,,4122,,1146,,1565,,600,,337,,254,,238,,175,,62121,,5443,,51559,,4994,,8618,,1544,,561,,271,,1383,,549,,0,,216,,2749,,1123,,824,,420,,2417,,996,,21276,,2606,,3839,,850,,22036,,2560,,5001600US0634,"Congressional District 34 (116th Congress), California"
409620,,11242,,332975,,10557,,301287,,9572,,31688,,3794,,23893,,3043,,3195,,1658,,2647,,1190,,1467,,1082,,486,,348,,9511,,2365,,8349,,2121,,206,,278,,210,,194,,709,,678,,37,,62,,885,,454,,2649,,909,,5000,,1523,,15010,,1994,,3112,,1134,,40478,,3886,,5001600US0652,"Congressional District 52 (116th Congress), California"
404868,,14217,,346112,,13828,,311658,,12743,,34454,,3934,,25635,,3238,,4932,,1437,,1753,,900,,1646,,723,,488,,361,,12716,,1930,,8781,,1572,,1766,,585,,1440,,633,,160,,156,,569,,683,,2063,,1000,,689,,358,,1234,,514,,7805,,1831,,3786,,997,,30463,,3221,,5001600US0630,"Congressional District 30 (116th Congress), California"
374135,,9247,,297348,,7876,,269265,,7718,,28083,,3456,,19689,,2792,,5684,,1631,,759,,592,,1366,,663,,585,,399,,14504,,2414,,5542,,1335,,865,,519,,7347,,1585,,673,,336,,77,,125,,868,,541,,1428,,660,,16126,,2340,,10592,,2020,,3679,,923,,29590,,2554,,5001600US0618,"Congressional District 18 (116th Congress), California"
344292,,7507,,286914,,7562,,250304,,7960,,36610,,3995,,27765,,3491,,6007,,1527,,1232,,524,,999,,696,,607,,397,,6117,,1663,,5626,,1611,,87,,116,,261,,232,,32,,52,,111,,184,,514,,377,,740,,401,,2975,,991,,12258,,2223,,16523,,3467,,18251,,2293,,5001600US0620,"Congressional District 20 (116th Congress), California"
370331,,10634,,334440,,10663,,299627,,10461,,34813,,4412,,24236,,3605,,5677,,1529,,1308,,672,,1869,,842,,1723,,740,,2781,,1156,,1007,,950,,0,,216,,1719,,614,,55,,64,,0,,216,,0,,216,,1934,,824,,424,,598,,2532,,998,,6811,,1915,,21409,,3217,,5001600US0642,"Congressional District 42 (116th Congress), California"
318737,,7980,,286929,,7239,,257217,,7581,,29712,,3262,,20485,,2778,,3539,,865,,2610,,789,,1996,,687,,1082,,658,,6822,,1206,,4179,,1008,,784,,620,,1723,,551,,136,,136,,0,,216,,291,,335,,450,,392,,128,,129,,1857,,531,,3553,,1280,,18707,,2446,,5001600US0625,"Congressional District 25 (116th Congress), California"
335920,,9865,,302248,,10208,,262097,,9223,,40151,,4136,,27847,,3945,,6929,,1501,,2639,,873,,1777,,771,,959,,416,,11776,,1715,,8378,,1576,,915,,400,,1734,,677,,723,,300,,26,,43,,714,,391,,661,,377,,849,,458,,5674,,1168,,2203,,900,,11795,,1870,,5001600US0632,"Congressional District 32 (116th Congress), California"
365531,,12574,,306682,,11024,,272360,,10653,,34322,,3440,,26453,,3031,,5362,,1255,,872,,487,,654,,487,,981,,643,,19263,,2746,,17881,,2646,,689,,373,,212,,351,,481,,396,,0,,216,,3677,,1424,,915,,492,,1798,,1192,,8465,,1742,,8268,,1963,,16463,,2668,,5001600US0643,"Congressional District 43 (116th Congress), California"
352692,,8855,,319832,,9237,,276871,,9272,,42961,,3717,,32624,,3393,,6917,,1417,,1604,,534,,1408,,625,,408,,283,,5220,,1281,,3578,,1088,,0,,216,,1364,,503,,278,,241,,0,,216,,483,,476,,739,,541,,1010,,375,,3047,,879,,2994,,1026,,19367,,3032,,5001600US0635,"Congressional District 35 (116th Congress), California"
406663,,8567,,235511,,8354,,204416,,8112,,31095,,3086,,21206,,2639,,6430,,1363,,2546,,1386,,552,,439,,361,,335,,102213,,5734,,30412,,3546,,59428,,5089,,5773,,1162,,1287,,618,,5313,,1173,,2325,,1628,,2039,,507,,12530,,1927,,17833,,2110,,3328,,944,,30884,,2599,,5001600US0613,"Congressional District 13 (116th Congress), California"
322192,,12617,,286704,,11322,,247274,,10679,,39430,,3959,,31302,,3598,,6058,,1280,,1197,,439,,749,,483,,124,,146,,16282,,2565,,13600,,2129,,2051,,823,,504,,560,,127,,117,,0,,216,,481,,380,,601,,382,,464,,349,,4342,,1474,,3825,,1190,,9493,,1712,,5001600US0644,"Congressional District 44 (116th Congress), California"
367377,,9634,,298326,,9132,,273509,,9384,,24817,,4005,,20750,,3487,,1639,,762,,995,,503,,894,,803,,539,,393,,5008,,1709,,3165,,1507,,8,,19,,1379,,688,,337,,303,,119,,142,,200,,217,,2198,,1072,,1733,,1036,,15301,,2330,,6787,,2322,,37824,,3492,,5001600US0649,"Congressional District 49 (116th Congress), California"
361196,,9236,,311650,,8164,,269003,,8095,,42647,,4990,,30755,,3617,,7965,,2082,,1619,,794,,1334,,905,,974,,634,,12685,,2451,,5705,,1718,,2544,,1036,,1353,,527,,31,,51,,3052,,904,,942,,494,,722,,440,,1955,,863,,6840,,1700,,4781,,1474,,21621,,2709,,5001600US0605,"Congressional District 5 (116th Congress), California"
357106,,13854,,301542,,12033,,255528,,10713,,46014,,3966,,32502,,2951,,8782,,1586,,3295,,1338,,726,,406,,709,,597,,25789,,2636,,20344,,2406,,2457,,840,,200,,183,,374,,300,,2414,,1002,,2758,,954,,379,,284,,1736,,784,,5000,,1317,,2961,,929,,16941,,2128,,5001600US0629,"Congressional District 29 (116th Congress), California"
361861,,8859,,312644,,8721,,277505,,7918,,35139,,4482,,27167,,3876,,4448,,1599,,1729,,979,,1317,,666,,478,,337,,8431,,1739,,4059,,1467,,235,,189,,163,,177,,3896,,966,,78,,127,,230,,180,,1501,,731,,2134,,674,,4194,,1319,,3340,,884,,29387,,2934,,5001600US0607,"Congressional District 7 (116th Congress), California"
357198,,8389,,322680,,7834,,288345,,8236,,34335,,3797,,25016,,3521,,4790,,1365,,2584,,1097,,1362,,612,,583,,415,,6979,,1639,,3555,,1067,,205,,161,,2919,,1233,,180,,148,,120,,125,,315,,346,,428,,276,,809,,447,,3070,,880,,2427,,905,,20490,,2361,,5001600US0639,"Congressional District 39 (116th Congress), California"
349173,,10129,,308326,,9640,,279265,,9357,,29061,,3142,,22908,,3014,,3218,,1082,,1663,,940,,994,,795,,278,,204,,4324,,1360,,3123,,1056,,123,,208,,278,,382,,800,,642,,0,,216,,436,,363,,1271,,578,,1421,,680,,6172,,1762,,4343,,1202,,22880,,2698,,5001600US0650,"Congressional District 50 (116th Congress), California"
298702,,9496,,277911,,9431,,243210,,8838,,34701,,4222,,26196,,3672,,4155,,1202,,2816,,1306,,582,,490,,952,,475,,2969,,1217,,2570,,1158,,71,,117,,169,,197,,0,,216,,159,,201,,42,,71,,875,,733,,702,,399,,1665,,637,,2641,,1413,,11897,,2364,,5001600US0623,"Congressional District 23 (116th Congress), California"
318463,,10592,,274996,,9547,,234003,,9064,,40993,,4210,,28943,,3683,,6643,,1964,,3026,,1205,,884,,729,,1497,,1155,,15633,,2547,,12647,,2306,,86,,111,,40,,67,,2860,,1108,,0,,216,,1263,,729,,402,,304,,1060,,622,,9954,,2291,,3818,,1264,,11337,,2202,,5001600US0651,"Congressional District 51 (116th Congress), California"
292767,,6651,,255374,,7051,,228213,,7246,,27161,,2842,,19576,,2393,,4582,,1241,,1996,,953,,503,,385,,504,,323,,1189,,611,,1031,,582,,0,,216,,46,,75,,0,,216,,112,,202,,537,,563,,920,,569,,2561,,952,,7148,,1392,,1275,,621,,23763,,2949,,5001600US0601,"Congressional District 1 (116th Congress), California"
319137,,8696,,265676,,8654,,226470,,8064,,39206,,3943,,30609,,3272,,5745,,1579,,1807,,693,,365,,201,,680,,448,,26839,,2608,,24812,,2633,,948,,533,,436,,317,,643,,397,,0,,216,,2384,,863,,602,,375,,3317,,1133,,7377,,1618,,5077,,1339,,7865,,1615,,5001600US0640,"Congressional District 40 (116th Congress), California"
399911,,8801,,340627,,9367,,306020,,9304,,34607,,3547,,25987,,3310,,5494,,1403,,1475,,662,,1122,,584,,529,,363,,3388,,1132,,2202,,1033,,181,,173,,958,,496,,0,,216,,47,,77,,629,,555,,1611,,680,,2874,,1161,,8964,,1592,,3334,,974,,38484,,3913,,5001600US0645,"Congressional District 45 (116th Congress), California"
325514,,9583,,303466,,8978,,266154,,9157,,37312,,4708,,28012,,4083,,5188,,1787,,2578,,1072,,1064,,641,,470,,351,,1249,,575,,1249,,575,,0,,216,,0,,216,,0,,216,,0,,216,,479,,556,,812,,660,,333,,319,,3642,,990,,1927,,839,,13606,,1983,,5001600US0622,"Congressional District 22 (116th Congress), California"
330952,,7163,,296577,,7008,,255745,,7312,,40832,,4102,,29205,,2950,,6819,,2480,,1761,,1029,,2179,,1177,,868,,617,,10886,,2304,,3483,,1303,,3547,,1128,,3230,,1114,,626,,541,,0,,216,,365,,279,,729,,405,,696,,405,,3793,,991,,2553,,1067,,15353,,2548,,5001600US0609,"Congressional District 9 (116th Congress), California"
359003,,7898,,300901,,7801,,269348,,8198,,31553,,3163,,23598,,2788,,4954,,1252,,1318,,544,,783,,533,,900,,398,,15448,,2479,,8705,,1861,,2938,,909,,1472,,669,,2333,,1004,,0,,216,,465,,262,,380,,259,,3383,,1096,,8832,,2205,,4896,,1715,,24698,,2529,,5001600US0627,"Congressional District 27 (116th Congress), California"
408039,,8111,,294156,,7963,,253936,,7387,,40220,,3554,,28700,,2962,,7829,,1912,,1679,,771,,1678,,1005,,334,,262,,68990,,4203,,23608,,2947,,29484,,2764,,13649,,2226,,2249,,686,,0,,216,,2834,,1150,,1725,,858,,2941,,888,,10615,,2154,,4010,,1238,,22768,,2859,,5001600US0614,"Congressional District 14 (116th Congress), California"
336064,,6735,,260741,,6946,,227202,,6989,,33539,,3601,,26591,,3433,,4402,,1246,,1171,,526,,781,,424,,594,,360,,16527,,2309,,10091,,1796,,155,,153,,636,,373,,160,,186,,5485,,1555,,38,,64,,644,,465,,2802,,1230,,14143,,2118,,4229,,1857,,36940,,3520,,5001600US0602,"Congressional District 2 (116th Congress), California"
485051,,6748,,366883,,7405,,330815,,7690,,36068,,3880,,26493,,3157,,5796,,2001,,1599,,815,,1073,,479,,1107,,829,,34503,,3802,,19500,,2682,,2432,,915,,1200,,543,,11371,,1978,,0,,206,,1260,,760,,1645,,1005,,10233,,1739,,24174,,3438,,3013,,910,,43340,,4051,,5001600US0801,"Congressional District 1 (116th Congress), Colorado"
357741,,6417,,300605,,6889,,261426,,7108,,39179,,3798,,29343,,3158,,5310,,1316,,1946,,860,,2187,,954,,393,,299,,6525,,1885,,6414,,1875,,0,,206,,80,,115,,0,,206,,31,,54,,32,,54,,1191,,576,,4577,,1257,,13175,,2117,,3465,,1077,,28171,,3516,,5001600US0803,"Congressional District 3 (116th Congress), Colorado"
442759,,6425,,384394,,6520,,344011,,6887,,40383,,3621,,28362,,3221,,7564,,1550,,2645,,991,,1506,,833,,306,,228,,4377,,1162,,2624,,869,,0,,206,,0,,206,,1712,,840,,41,,68,,201,,197,,706,,437,,770,,539,,7889,,1475,,2922,,873,,41500,,4005,,5001600US0804,"Congressional District 4 (116th Congress), Colorado"
443959,,7905,,338683,,7702,,313056,,7731,,25627,,2879,,20394,,2635,,4144,,1348,,666,,477,,109,,126,,314,,340,,15825,,2074,,14878,,2042,,98,,116,,147,,223,,638,,406,,64,,110,,180,,140,,1208,,908,,12434,,2072,,14349,,1905,,3907,,1161,,57373,,4262,,5001600US0802,"Congressional District 2 (116th Congress), Colorado"
445113,,7671,,378626,,7884,,338071,,7717,,40555,,3802,,31444,,3651,,5315,,1233,,2819,,1147,,795,,445,,182,,211,,17094,,2429,,8904,,1891,,735,,368,,895,,560,,6417,,1533,,143,,236,,388,,270,,918,,576,,915,,504,,4953,,1018,,3343,,954,,38876,,3057,,5001600US0806,"Congressional District 6 (116th Congress), Colorado"
385878,,5538,,148486,,5939,,127196,,6075,,21290,,2237,,15948,,1873,,3927,,1023,,965,,459,,18,,44,,432,,343,,131786,,6150,,46287,,5047,,83840,,4642,,1036,,493,,623,,332,,0,,218,,4135,,1067,,951,,381,,15528,,2198,,51806,,2872,,4784,,1348,,28402,,3251,,5001600US1198,"Delegate District (at Large) (116th Congress), District of Columbia"
364453,,8490,,313098,,7586,,283484,,7955,,29614,,3484,,22725,,2902,,3630,,1528,,2224,,1853,,429,,259,,606,,372,,14743,,2822,,9747,,2462,,365,,282,,4093,,1157,,481,,305,,57,,95,,612,,579,,75,,124,,2732,,1582,,13102,,2113,,2005,,761,,18086,,2535,,5001600US0903,"Congressional District 3 (116th Congress), Connecticut"
357968,,6603,,273095,,7351,,244438,,8071,,28657,,3202,,22707,,2805,,3975,,1383,,1111,,566,,448,,439,,416,,313,,44357,,3405,,8638,,2371,,2056,,785,,32586,,2400,,870,,550,,207,,335,,818,,463,,159,,271,,1180,,1247,,10346,,2320,,3342,,1453,,24671,,2332,,5001600US0904,"Congressional District 4 (116th Congress), Connecticut"
358190,,6287,,322322,,6034,,297437,,6487,,24885,,3346,,20275,,3048,,3256,,1263,,558,,283,,403,,320,,393,,276,,3628,,1017,,2734,,928,,203,,169,,691,,339,,0,,213,,0,,213,,293,,215,,388,,247,,712,,593,,9126,,1844,,982,,464,,20739,,2766,,5001600US0902,"Congressional District 2 (116th Congress), Connecticut"
285254,,10597,,254340,,10125,,225035,,9585,,29305,,3845,,23598,,3286,,1473,,602,,1959,,1027,,556,,505,,1719,,1277,,1284,,908,,1112,,889,,0,,234,,89,,165,,0,,234,,83,,143,,659,,752,,575,,303,,2077,,838,,3800,,1374,,2705,,1005,,19814,,2703,,5001600US1217,"Congressional District 17 (116th Congress), Florida"
339472,,7761,,296493,,7376,,270445,,7672,,26048,,3389,,20243,,3051,,3633,,1477,,1576,,804,,286,,242,,310,,246,,2193,,1023,,2100,,988,,93,,150,,0,,234,,0,,234,,0,,234,,245,,300,,1551,,642,,1996,,1033,,4117,,1208,,4858,,1426,,28019,,3103,,5001600US1206,"Congressional District 6 (116th Congress), Florida"
338840,,9293,,300461,,9368,,267797,,9382,,32664,,4009,,25355,,3524,,3903,,1164,,2888,,1228,,253,,203,,265,,245,,10146,,2293,,10146,,2293,,0,,234,,0,,234,,0,,234,,0,,234,,570,,480,,657,,418,,1362,,718,,6108,,1772,,6185,,2188,,13351,,2506,,5001600US1205,"Congressional District 5 (116th Congress), Florida"
363591,,11323,,312144,,9711,,281001,,9630,,31143,,3718,,22638,,3138,,5125,,1613,,1820,,1054,,1206,,734,,354,,409,,21497,,3143,,19402,,3062,,959,,409,,549,,474,,587,,558,,0,,234,,3512,,1232,,605,,385,,1140,,769,,5253,,1410,,7963,,2126,,11477,,2333,,5001600US1224,"Congressional District 24 (116th Congress), Florida"
260595,,9079,,232184,,8641,,202745,,8152,,29439,,3927,,22912,,3630,,4227,,1676,,1132,,837,,666,,566,,502,,537,,584,,736,,584,,736,,0,,234,,0,,234,,0,,234,,0,,234,,1145,,768,,831,,564,,1238,,936,,1501,,914,,5596,,2701,,17516,,2667,,5001600US1211,"Congressional District 11 (116th Congress), Florida"
384947,,9912,,338684,,9304,,307057,,8771,,31627,,3885,,25976,,3483,,3277,,1233,,861,,717,,954,,902,,559,,404,,7102,,1887,,6469,,1896,,268,,299,,365,,244,,0,,234,,0,,234,,995,,556,,808,,484,,1348,,832,,4792,,1355,,5773,,1670,,25445,,3749,,5001600US1223,"Congressional District 23 (116th Congress), Florida"
329928,,7545,,296306,,8043,,273637,,8725,,22669,,3433,,19018,,3068,,1742,,806,,767,,625,,919,,526,,223,,339,,1168,,674,,1053,,653,,115,,134,,0,,234,,0,,234,,0,,234,,323,,408,,2149,,1086,,2750,,1251,,3653,,1426,,2516,,848,,21063,,2763,,5001600US1208,"Congressional District 8 (116th Congress), Florida"
366643,,10868,,322083,,11043,,292195,,11347,,29888,,4237,,21090,,3525,,5205,,1951,,2085,,1379,,954,,660,,554,,430,,2432,,1100,,1873,,1062,,79,,131,,441,,297,,39,,64,,0,,234,,298,,216,,1405,,897,,2303,,1259,,5395,,2885,,3069,,1004,,29658,,4602,,5001600US1218,"Congressional District 18 (116th Congress), Florida"
384742,,10849,,340879,,11020,,297392,,11369,,43487,,6597,,32943,,5501,,5041,,1599,,2766,,1379,,2041,,2052,,696,,542,,15344,,3361,,13487,,3167,,0,,234,,1557,,1055,,300,,462,,0,,234,,1920,,902,,333,,447,,1930,,1105,,5186,,1926,,6183,,1812,,12967,,2576,,5001600US1220,"Congressional District 20 (116th Congress), Florida"
381511,,13128,,333929,,12330,,294171,,12056,,39758,,3906,,29241,,3727,,7338,,1924,,1656,,922,,1039,,825,,484,,318,,7299,,1809,,5612,,1473,,1162,,801,,395,,324,,130,,159,,0,,234,,1538,,896,,756,,674,,1335,,970,,5797,,2037,,6147,,2296,,24710,,3532,,5001600US1225,"Congressional District 25 (116th Congress), Florida"
331703,,9201,,290984,,8863,,260322,,9655,,30662,,3817,,23503,,3568,,5259,,1651,,961,,488,,760,,468,,179,,214,,3750,,1126,,3633,,1103,,0,,234,,0,,234,,0,,234,,117,,198,,661,,516,,981,,647,,3454,,1246,,8322,,2635,,2668,,1066,,20883,,2924,,5001600US1203,"Congressional District 3 (116th Congress), Florida"
421471,,12911,,365740,,12445,,316844,,13251,,48896,,6950,,36895,,5532,,6889,,2202,,4216,,1995,,777,,750,,119,,152,,11728,,2770,,11591,,2775,,137,,223,,0,,234,,0,,234,,0,,234,,2536,,1446,,364,,280,,1937,,1000,,5686,,1739,,6502,,1817,,26978,,3830,,5001600US1210,"Congressional District 10 (116th Congress), Florida"
420776,,11323,,364962,,10974,,336521,,10462,,28441,,3984,,24511,,3752,,2751,,904,,596,,475,,471,,418,,112,,136,,2334,,960,,2099,,907,,77,,126,,0,,234,,103,,171,,55,,91,,179,,218,,712,,404,,1322,,790,,3947,,1115,,7134,,1704,,40186,,4686,,5001600US1204,"Congressional District 4 (116th Congress), Florida"
348711,,7552,,292918,,7931,,268600,,7899,,24318,,3292,,18682,,3016,,3507,,1296,,810,,628,,651,,695,,668,,614,,6838,,2401,,6501,,2322,,149,,244,,188,,307,,0,,234,,0,,234,,1193,,726,,1990,,900,,2194,,852,,7762,,1740,,7196,,2464,,28620,,2820,,5001600US1213,"Congressional District 13 (116th Congress), Florida"
379729,,10947,,342523,,10877,,305011,,11030,,37512,,4002,,25544,,3120,,8384,,2286,,2610,,1016,,382,,340,,592,,417,,4521,,1431,,3475,,1366,,527,,277,,304,,301,,215,,207,,0,,234,,748,,474,,1206,,622,,4391,,1506,,5494,,1536,,4816,,1350,,16030,,3069,,5001600US1226,"Congressional District 26 (116th Congress), Florida"
385663,,10611,,319538,,10661,,288993,,9931,,30545,,3659,,24176,,3430,,3342,,1162,,1770,,968,,802,,564,,455,,385,,7498,,2374,,6023,,2102,,288,,189,,742,,402,,445,,694,,0,,234,,795,,452,,582,,370,,1301,,602,,9491,,2314,,8439,,2669,,38019,,4271,,5001600US1222,"Congressional District 22 (116th Congress), Florida"
424203,,14768,,386974,,13959,,343204,,13871,,43770,,6130,,31608,,5027,,7039,,2057,,2281,,1552,,2600,,1429,,242,,248,,3202,,1394,,2767,,1336,,227,,210,,127,,186,,81,,97,,0,,234,,706,,472,,619,,535,,1081,,911,,3746,,1672,,4538,,1695,,23337,,3779,,5001600US1209,"Congressional District 9 (116th Congress), Florida"
337728,,9547,,294823,,9415,,262830,,9412,,31993,,4477,,24269,,3471,,3259,,1057,,2596,,1486,,1056,,943,,813,,569,,2150,,971,,1567,,845,,378,,357,,0,,234,,0,,234,,205,,248,,124,,206,,939,,804,,3907,,2026,,3600,,1226,,2676,,976,,29509,,3640,,5001600US1219,"Congressional District 19 (116th Congress), Florida"
366067,,6508,,315096,,6912,,276219,,6751,,38877,,3790,,30694,,3530,,5985,,1764,,767,,615,,932,,554,,499,,462,,1497,,993,,1497,,993,,0,,234,,0,,234,,0,,234,,0,,234,,1131,,772,,1300,,843,,4185,,1564,,9191,,2030,,4325,,1504,,29342,,3885,,5001600US1201,"Congressional District 1 (116th Congress), Florida"
422139,,11562,,369497,,12116,,330075,,10399,,39422,,5289,,30444,,5313,,5472,,1614,,2293,,1101,,270,,192,,943,,660,,3904,,1270,,2705,,1062,,465,,402,,513,,335,,221,,297,,0,,234,,692,,397,,414,,454,,2329,,991,,7198,,1442,,3301,,952,,34804,,4130,,5001600US1207,"Congressional District 7 (116th Congress), Florida"
391027,,13813,,303838,,12269,,276911,,12161,,26927,,3499,,22126,,3238,,2272,,993,,1187,,614,,1010,,717,,332,,417,,21083,,4381,,15887,,4103,,3913,,994,,258,,197,,1025,,687,,0,,234,,4993,,1626,,2767,,1884,,5599,,1717,,17040,,2772,,6302,,2148,,29405,,3249,,5001600US1227,"Congressional District 27 (116th Congress), Florida"
338705,,9674,,306608,,10144,,277873,,8981,,28735,,4042,,20914,,3206,,4783,,1600,,2319,,1054,,507,,396,,212,,226,,1423,,540,,808,,468,,490,,297,,125,,153,,0,,234,,0,,234,,630,,500,,858,,601,,497,,428,,3162,,1118,,3937,,1210,,21590,,3172,,5001600US1303,"Congressional District 3 (116th Congress), Georgia"
334088,,9641,,299772,,9566,,270449,,8396,,29323,,3787,,22392,,3480,,4390,,1311,,1417,,735,,622,,488,,502,,586,,3379,,1235,,3379,,1235,,0,,234,,0,,234,,0,,234,,0,,234,,922,,678,,771,,748,,524,,288,,5362,,1140,,3314,,1229,,20044,,2661,,5001600US1310,"Congressional District 10 (116th Congress), Georgia"
378897,,10932,,325585,,10535,,284037,,10713,,41548,,4986,,33953,,4899,,3166,,1214,,2836,,1501,,645,,569,,948,,794,,14585,,2825,,9207,,2399,,4672,,1486,,81,,98,,432,,327,,193,,244,,1681,,833,,187,,298,,427,,291,,3289,,1381,,3792,,1492,,29351,,3600,,5001600US1304,"Congressional District 4 (116th Congress), Georgia"
394768,,11102,,296193,,12017,,267471,,11719,,28722,,3159,,22035,,2683,,4622,,1354,,424,,323,,1574,,886,,67,,116,,35868,,4032,,22214,,3899,,11678,,1937,,1462,,850,,514,,666,,0,,234,,2350,,1011,,720,,625,,3809,,993,,15713,,2845,,6661,,1936,,33454,,3218,,5001600US1305,"Congressional District 5 (116th Congress), Georgia"
340089,,8128,,306439,,8447,,269874,,8100,,36565,,3342,,23403,,3019,,7905,,1885,,3241,,1437,,1131,,815,,885,,567,,1663,,656,,1663,,656,,0,,234,,0,,234,,0,,234,,0,,234,,1035,,745,,565,,396,,109,,175,,4607,,1466,,2238,,974,,23433,,3254,,5001600US1309,"Congressional District 9 (116th Congress), Georgia"
418292,,11203,,366723,,10880,,322458,,10581,,44265,,5651,,29402,,4715,,10778,,2828,,2586,,1185,,785,,463,,714,,486,,4233,,1163,,3166,,1074,,875,,367,,150,,155,,42,,71,,0,,234,,1992,,1103,,72,,123,,240,,288,,2730,,1033,,2980,,949,,39322,,3887,,5001600US1307,"Congressional District 7 (116th Congress), Georgia"
399990,,10239,,325948,,9402,,297509,,9240,,28439,,3262,,20898,,3089,,4399,,1375,,1222,,580,,1068,,563,,852,,655,,11469,,2413,,5290,,1641,,5374,,1561,,736,,535,,69,,106,,0,,234,,2138,,951,,181,,241,,270,,342,,4780,,1392,,6426,,1953,,48778,,5013,,5001600US1306,"Congressional District 6 (116th Congress), Georgia"
336297,,7862,,300102,,7488,,267577,,8042,,32525,,3851,,25208,,3375,,4328,,1778,,1565,,954,,1095,,963,,329,,339,,4160,,1266,,4050,,1249,,0,,234,,52,,93,,0,,234,,58,,99,,625,,441,,659,,404,,1241,,571,,8876,,1650,,3245,,1198,,17389,,2797,,5001600US1301,"Congressional District 1 (116th Congress), Georgia"
406753,,9329,,354165,,9827,,320744,,10685,,33421,,4113,,21779,,3206,,7545,,2426,,2673,,1580,,1241,,1056,,183,,322,,2254,,983,,1855,,926,,368,,356,,0,,234,,0,,234,,31,,54,,3477,,1976,,487,,370,,59,,100,,4651,,1598,,3294,,1283,,38366,,4194,,5001600US1311,"Congressional District 11 (116th Congress), Georgia"
310431,,7834,,292964,,7733,,262730,,7692,,30234,,3688,,23457,,3238,,5615,,1953,,524,,358,,343,,395,,295,,195,,1365,,589,,940,,474,,39,,79,,322,,296,,64,,106,,0,,234,,404,,345,,372,,437,,472,,517,,4305,,1446,,3536,,1327,,7013,,1383,,5001600US1308,"Congressional District 8 (116th Congress), Georgia"
405454,,6788,,353546,,7550,,313769,,6785,,39777,,3636,,30776,,3057,,4425,,1319,,2576,,1058,,904,,387,,1096,,822,,4014,,1037,,3826,,1008,,0,,204,,70,,123,,23,,45,,95,,157,,809,,800,,313,,307,,4333,,1047,,11959,,2476,,2164,,820,,28316,,3478,,5001600US1602,"Congressional District 2 (116th Congress), Idaho"
372456,,7392,,294872,,7804,,247768,,7018,,47104,,3535,,34442,,3227,,7546,,1684,,3925,,1147,,653,,568,,538,,311,,29082,,3265,,28999,,3257,,83,,137,,0,,195,,0,,195,,0,,195,,674,,396,,3295,,1322,,3064,,905,,19913,,3527,,7897,,1748,,13659,,2144,,5001600US1501,"Congressional District 1 (116th Congress), Hawaii"
324739,,11136,,243660,,9156,,223654,,9444,,20006,,2780,,14973,,2069,,3688,,1614,,490,,492,,656,,488,,199,,193,,52868,,4816,,29037,,4047,,10422,,2074,,13120,,2245,,289,,232,,0,,195,,2130,,1249,,79,,136,,760,,263,,9903,,1930,,2002,,786,,13337,,2378,,5001600US1701,"Congressional District 1 (116th Congress), Illinois"
348535,,11885,,179978,,8385,,157676,,7565,,22302,,2717,,18832,,2616,,1662,,618,,931,,507,,790,,817,,87,,105,,81406,,6589,,42879,,4918,,32049,,2943,,5908,,1749,,570,,440,,0,,195,,5481,,1382,,106,,122,,3680,,961,,49996,,4526,,4049,,1275,,23839,,3355,,5001600US1707,"Congressional District 7 (116th Congress), Illinois"
310464,,8434,,242756,,8225,,214961,,7920,,27795,,2924,,22002,,2649,,3053,,1138,,1879,,810,,383,,308,,478,,313,,39404,,4104,,22820,,3229,,4907,,1396,,10740,,2185,,937,,971,,0,,195,,1389,,715,,0,,195,,1748,,702,,6031,,1451,,5686,,1579,,13450,,2198,,5001600US1702,"Congressional District 2 (116th Congress), Illinois"
429183,,11300,,244463,,8397,,220834,,7941,,23629,,2332,,17006,,2149,,3712,,1053,,2529,,785,,218,,211,,164,,174,,126997,,6007,,39172,,3641,,74799,,4123,,11810,,1911,,1128,,530,,88,,104,,2373,,624,,540,,425,,6457,,1312,,14035,,2107,,3446,,854,,30872,,2923,,5001600US1705,"Congressional District 5 (116th Congress), Illinois"
320952,,8002,,277166,,8135,,255730,,8018,,21436,,2737,,16391,,2531,,3973,,1209,,550,,398,,254,,218,,268,,206,,7863,,2020,,7676,,2020,,179,,202,,0,,195,,0,,195,,8,,16,,243,,223,,198,,184,,2768,,774,,15448,,1813,,3032,,1157,,14234,,2654,,5001600US1713,"Congressional District 13 (116th Congress), Illinois"
